Accelerometer TS,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope TS,Gyroscope X,Gyroscope Y,Gyroscope Z
108.768,-0.15083470940589905,9.782708168029785,-1.0893617868423462,108.768,0.003195793367922306,0.0,0.009587380103766918
111.29799999999999,-0.10773907601833344,9.646238327026367,-1.1348515748977661,111.29799999999999,0.0,-0.002130528911948204,0.001065264455974102
116.357,-0.24660277366638184,9.782708168029785,-1.0869675874710083,116.357,-0.004261057823896408,-0.00532632227987051,0.002130528911948204
118.887,-0.22026655077934265,9.746794700622559,-1.0821791887283325,118.887,-0.002130528911948204,-0.004261057823896408,0.0
123.946,-0.2513911724090576,9.787496566772461,-1.0678139925003052,123.946,0.00532632227987051,-0.004261057823896408,0.002130528911948204
126.47500000000001,-0.2968810200691223,9.744400978088379,-1.1061211824417114,126.47500000000001,0.007456851191818714,-0.003195793367922306,0.0
131.53400000000002,-0.2513911724090576,9.667786598205566,-1.072602391242981,131.53400000000002,0.001065264455974102,-0.001065264455974102,-0.00532632227987051
136.59199999999998,-0.26575639843940735,9.703699111938477,-1.039083480834961,136.59199999999998,-0.002130528911948204,-0.001065264455974102,-0.004261057823896408
139.123,-0.26575639843940735,9.651026725769043,-0.993593692779541,139.123,0.001065264455974102,0.004261057823896408,0.0
144.18200000000002,-0.22505496442317963,9.737217903137207,-1.0319008827209473,144.18200000000002,0.003195793367922306,0.006391586735844612,0.011717909015715122
146.711,-0.22026655077934265,9.720458984375,-1.0582371950149536,146.711,0.002130528911948204,0.009587380103766918,0.01065264455974102
151.76999999999998,-0.2059013396501541,9.742006301879883,-1.048660397529602,151.76999999999998,-0.003195793367922306,0.01065264455974102,0.01065264455974102
156.828,-0.2059013396501541,9.706093788146973,-1.0414776802062988,156.828,-0.002130528911948204,0.009587380103766918,0.008522115647792816
159.359,-0.16998831927776337,9.72285270690918,-1.0654197931289673,159.359,-0.003195793367922306,0.007456851191818714,0.009587380103766918
164.417,-0.13407529890537262,9.737217903137207,-1.0271124839782715,164.417,0.0,0.006391586735844612,0.012783173471689224
166.94899999999998,-0.1604115068912506,9.80904483795166,-1.0773907899856567,166.94899999999998,0.0,0.00532632227987051,0.011717909015715122
172.006,-0.16998831927776337,9.746794700622559,-1.0606313943862915,172.006,0.002130528911948204,0.003195793367922306,0.00532632227987051
174.536,-0.15322890877723694,9.670180320739746,-1.048660397529602,174.536,0.002130528911948204,0.002130528911948204,0.003195793367922306
179.594,-0.12928688526153564,9.72285270690918,-1.070208191871643,179.594,-0.001065264455974102,0.0,0.003195793367922306
184.65300000000002,-0.12689268589019775,9.713275909423828,-1.0606313943862915,184.65300000000002,-0.001065264455974102,0.0,0.001065264455974102
187.183,-0.14604631066322327,9.737217903137207,-1.072602391242981,187.183,0.004261057823896408,0.003195793367922306,0.00532632227987051
192.24099999999999,-0.16998831927776337,9.684545516967773,-1.0630255937576294,192.24099999999999,0.00532632227987051,-0.003195793367922306,0.006391586735844612
194.771,-0.1628057211637497,9.742006301879883,-1.0462661981582642,194.771,0.002130528911948204,0.0,0.004261057823896408
199.83,-0.20111294090747833,9.732429504394531,-1.0749965906143188,199.83,0.003195793367922306,0.002130528911948204,0.002130528911948204
204.88899999999998,-0.2059013396501541,9.703699111938477,-1.0773907899856567,204.88899999999998,0.004261057823896408,0.001065264455974102,0.003195793367922306
207.41899999999998,-0.22744916379451752,9.727641105651855,-1.094150185585022,207.41899999999998,0.00532632227987051,0.003195793367922306,0.008522115647792816
212.477,-0.1843535304069519,9.746794700622559,-1.0797849893569946,212.477,0.001065264455974102,0.004261057823896408,0.008522115647792816
215.007,-0.17717093229293823,9.773131370544434,-1.0630255937576294,215.007,0.002130528911948204,0.0,0.004261057823896408
220.066,-0.2106897532939911,9.746794700622559,-1.072602391242981,220.066,0.002130528911948204,0.004261057823896408,0.003195793367922306
222.59599999999998,-0.19632454216480255,9.696516990661621,-1.0462661981582642,222.59599999999998,0.003195793367922306,0.004261057823896408,0.0
227.655,-0.17238251864910126,9.701305389404297,-1.0462661981582642,227.655,-0.002130528911948204,0.001065264455974102,0.003195793367922306
232.713,-0.19153612852096558,9.710882186889648,-1.048660397529602,232.713,-0.003195793367922306,0.0,0.002130528911948204
235.243,-0.16998831927776337,9.758766174316406,-1.036689281463623,235.243,-0.001065264455974102,0.002130528911948204,0.001065264455974102
240.302,-0.2082955539226532,9.734824180603027,-1.0821791887283325,240.302,0.002130528911948204,0.004261057823896408,0.001065264455974102
242.832,-0.2082955539226532,9.706093788146973,-1.0654197931289673,242.832,0.002130528911948204,0.002130528911948204,0.002130528911948204
247.891,-0.17238251864910126,9.751583099365234,-1.0773907899856567,247.891,0.0,0.004261057823896408,0.0
252.94899999999998,-0.17956513166427612,9.739612579345703,-1.0534487962722778,252.94899999999998,-0.001065264455974102,0.006391586735844612,0.001065264455974102
255.479,-0.18914192914962769,9.734824180603027,-1.048660397529602,255.479,0.002130528911948204,0.002130528911948204,0.002130528911948204
260.53700000000003,-0.17956513166427612,9.706093788146973,-1.0558429956436157,260.53700000000003,0.001065264455974102,0.002130528911948204,0.003195793367922306
263.06800000000004,-0.17238251864910126,9.746794700622559,-1.05105459690094,263.06800000000004,0.003195793367922306,0.001065264455974102,0.002130528911948204
268.126,-0.17477671802043915,9.746794700622559,-1.0534487962722778,268.126,0.002130528911948204,0.007456851191818714,-0.004261057823896408
270.656,-0.17717093229293823,9.696516990661621,-1.0438719987869263,270.656,0.002130528911948204,0.004261057823896408,-0.002130528911948204
275.715,-0.1604115068912506,9.715670585632324,-1.070208191871643,275.715,0.002130528911948204,0.002130528911948204,-0.001065264455974102
280.77299999999997,-0.1843535304069519,9.710882186889648,-1.0678139925003052,280.77299999999997,0.004261057823896408,0.003195793367922306,-0.001065264455974102
283.304,-0.17238251864910126,9.749189376831055,-1.0462661981582642,283.304,0.002130528911948204,0.004261057823896408,0.002130528911948204
288.362,-0.2106897532939911,9.72285270690918,-1.0462661981582642,288.362,0.002130528911948204,0.006391586735844612,0.002130528911948204
290.892,-0.22505496442317963,9.68933391571045,-1.070208191871643,290.892,0.002130528911948204,0.003195793367922306,0.002130528911948204
295.951,-0.16519992053508759,9.730035781860352,-1.0989385843276978,295.951,0.002130528911948204,0.0,-0.001065264455974102
298.481,-0.20111294090747833,9.713275909423828,-1.0893617868423462,298.481,0.001065264455974102,0.002130528911948204,0.001065264455974102
303.539,-0.20111294090747833,9.746794700622559,-1.070208191871643,303.539,0.004261057823896408,0.001065264455974102,0.0
308.59799999999996,-0.19632454216480255,9.732429504394531,-1.0749965906143188,308.59799999999996,0.006391586735844612,0.001065264455974102,0.002130528911948204
311.12800000000004,-0.21308395266532898,9.718064308166504,-1.0821791887283325,311.12800000000004,0.003195793367922306,0.003195793367922306,0.001065264455974102
316.187,-0.21308395266532898,9.68933391571045,-1.0582371950149536,316.187,0.002130528911948204,0.002130528911948204,0.001065264455974102
318.718,-0.17477671802043915,9.727641105651855,-1.0630255937576294,318.718,0.002130528911948204,0.007456851191818714,-0.001065264455974102
323.775,-0.1604115068912506,9.694122314453125,-1.0534487962722778,323.775,0.004261057823896408,0.002130528911948204,0.002130528911948204
328.834,-0.17238251864910126,9.715670585632324,-1.0749965906143188,328.834,0.00532632227987051,0.00532632227987051,0.004261057823896408
331.364,-0.1604115068912506,9.737217903137207,-1.0462661981582642,331.364,0.004261057823896408,0.006391586735844612,0.0
336.422,-0.1388636976480484,9.742006301879883,-1.0869675874710083,336.422,0.004261057823896408,0.002130528911948204,-0.001065264455974102
338.952,-0.14844051003456116,9.734824180603027,-1.072602391242981,338.952,0.003195793367922306,0.002130528911948204,0.0
344.011,-0.15562310814857483,9.715670585632324,-1.070208191871643,344.011,0.003195793367922306,0.004261057823896408,-0.002130528911948204
346.541,-0.14604631066322327,9.72285270690918,-1.0749965906143188,346.541,0.002130528911948204,0.001065264455974102,-0.002130528911948204
351.6,-0.19153612852096558,9.68933391571045,-1.072602391242981,351.6,0.001065264455974102,0.002130528911948204,-0.002130528911948204
356.65799999999996,-0.22505496442317963,9.68933391571045,-1.1061211824417114,356.65799999999996,0.002130528911948204,0.001065264455974102,0.001065264455974102
359.188,-0.2082955539226532,9.713275909423828,-1.0654197931289673,359.188,-0.001065264455974102,0.001065264455974102,-0.001065264455974102
364.247,-0.21547815203666687,9.725247383117676,-1.0558429956436157,364.247,0.0,0.0,0.002130528911948204
366.77700000000004,-0.272938996553421,9.708487510681152,-1.0534487962722778,366.77700000000004,0.0,0.001065264455974102,0.003195793367922306
371.836,-0.24899697303771973,9.715670585632324,-1.0654197931289673,371.836,0.001065264455974102,0.001065264455974102,0.001065264455974102
376.894,-0.2298433631658554,9.720458984375,-1.0749965906143188,376.894,0.001065264455974102,0.001065264455974102,0.004261057823896408
379.424,-0.20350714027881622,9.701305389404297,-1.113303780555725,379.424,0.0,0.001065264455974102,0.004261057823896408
384.48199999999997,-0.22505496442317963,9.713275909423828,-1.0821791887283325,384.48199999999997,-0.001065264455974102,-0.001065264455974102,0.00532632227987051
387.013,-0.21787235140800476,9.710882186889648,-1.070208191871643,387.013,-0.001065264455974102,0.001065264455974102,0.008522115647792816
392.071,-0.19153612852096558,9.746794700622559,-1.072602391242981,392.071,0.0,0.004261057823896408,0.009587380103766918
394.601,-0.20111294090747833,9.703699111938477,-1.0582371950149536,394.601,-0.002130528911948204,0.002130528911948204,0.009587380103766918
399.66,-0.19153612852096558,9.691728591918945,-1.0414776802062988,399.66,-0.001065264455974102,0.001065264455974102,0.01065264455974102
404.718,-0.1843535304069519,9.703699111938477,-1.0749965906143188,404.718,0.0,0.002130528911948204,0.009587380103766918
407.249,-0.1628057211637497,9.718064308166504,-1.036689281463623,407.249,-0.001065264455974102,0.004261057823896408,0.008522115647792816
412.30699999999996,-0.15562310814857483,9.737217903137207,-1.0223240852355957,412.30699999999996,0.0,0.003195793367922306,0.011717909015715122
414.837,-0.181959331035614,9.732429504394531,-1.0630255937576294,414.837,0.001065264455974102,0.00532632227987051,0.01065264455974102
419.896,-0.21308395266532898,9.734824180603027,-1.0127472877502441,419.896,0.0,0.00532632227987051,0.012783173471689224
424.954,-0.21308395266532898,9.746794700622559,-1.0223240852355957,424.954,0.0,0.003195793367922306,0.015978965908288956
427.485,-0.19153612852096558,9.792284965515137,-1.0127472877502441,427.485,0.002130528911948204,-0.001065264455974102,0.01065264455974102
432.543,-0.20350714027881622,9.797073364257812,-1.015141487121582,432.543,0.002130528911948204,0.0,0.008522115647792816
435.073,-0.19871874153614044,9.703699111938477,-1.015141487121582,435.073,0.0,0.0,0.004261057823896408
440.132,-0.2585737705230713,9.6989107131958,-1.039083480834961,440.132,0.0,0.001065264455974102,0.00532632227987051
442.662,-0.22026655077934265,9.701305389404297,-1.036689281463623,442.662,-0.001065264455974102,0.003195793367922306,0.008522115647792816
518.5459999999999,-0.19871874153614044,9.670180320739746,-1.0773907899856567,518.5459999999999,0.0,-0.006391586735844612,-0.009587380103766918
523.605,-0.22026655077934265,9.770736694335938,-1.0893617868423462,523.605,-0.003195793367922306,-0.002130528911948204,-0.00532632227987051
528.663,-0.19393034279346466,9.952696800231934,-1.0654197931289673,528.663,-0.00532632227987051,-0.002130528911948204,-0.007456851191818714
531.1940000000001,-0.2537853717803955,9.32302188873291,-1.0654197931289673,531.1940000000001,0.001065264455974102,-0.002130528911948204,-0.03515372797846794
536.252,-0.5339069962501526,9.555258750915527,-1.0869675874710083,536.252,-0.002130528911948204,-0.006391586735844612,0.004261057823896408
538.782,-0.3926490843296051,9.861717224121094,-1.0893617868423462,538.782,-0.020240023732185364,0.001065264455974102,0.015978965908288956
543.841,-0.2513911724090576,9.816226959228516,-1.0558429956436157,543.841,0.001065264455974102,0.001065264455974102,0.015978965908288956
548.899,-0.3447650372982025,9.725247383117676,-1.01753568649292,548.899,0.017044231295585632,0.0,0.01065264455974102
619.726,-0.30885201692581177,9.667786598205566,-1.048660397529602,619.726,-0.027696875855326653,0.009587380103766918,0.01810949482023716
624.784,-0.2944868206977844,9.730035781860352,-1.015141487121582,624.784,-0.02556634694337845,0.012783173471689224,0.01810949482023716
627.3140000000001,-0.19632454216480255,9.828198432922363,-1.0845733880996704,627.3140000000001,-0.023435818031430244,0.01810949482023716,0.020240023732185364
632.3729999999999,-0.1867477297782898,9.622296333312988,-1.1061211824417114,632.3729999999999,-0.024501081556081772,0.01810949482023716,0.013848437927663326
634.903,-0.1604115068912506,9.66539192199707,-1.1013327836990356,634.903,-0.024501081556081772,0.017044231295585632,0.017044231295585632
639.962,-0.07661445438861847,9.787496566772461,-1.1013327836990356,639.962,-0.026631610468029976,0.013848437927663326,0.015978965908288956
642.491,-0.05985504388809204,9.75397777557373,-1.0893617868423462,642.491,-0.027696875855326653,0.012783173471689224,0.011717909015715122
647.55,-0.24420857429504395,9.545681953430176,-0.8667010068893433,647.55,-0.04367583990097046,0.008522115647792816,0.01065264455974102
715.846,-0.12689268589019775,9.617507934570312,-1.015141487121582,715.846,0.001065264455974102,0.011717909015715122,0.002130528911948204
723.4350000000001,-0.1149216815829277,9.794678688049316,-1.0031704902648926,723.4350000000001,-0.004261057823896408,0.006391586735844612,0.014913702383637428
728.4929999999999,-0.09816227108240128,9.801861763000488,-1.0271124839782715,728.4929999999999,-0.009587380103766918,0.006391586735844612,0.009587380103766918
731.024,-0.17956513166427612,9.737217903137207,-1.039083480834961,731.024,-0.007456851191818714,0.0,0.00532632227987051
736.082,-0.2059013396501541,9.703699111938477,-1.0199298858642578,736.082,-0.00532632227987051,-0.003195793367922306,0.002130528911948204
738.6120000000001,-0.2059013396501541,9.655815124511719,-1.0247182846069336,738.6120000000001,-0.00532632227987051,-0.003195793367922306,0.003195793367922306
743.6709999999999,-0.2561795711517334,9.701305389404297,-1.0103530883789062,743.6709999999999,-0.023435818031430244,-0.00532632227987051,0.002130528911948204
748.7289999999999,-0.2082955539226532,9.68694019317627,-1.0582371950149536,748.7289999999999,-0.020240023732185364,-0.002130528911948204,0.004261057823896408
811.967,-0.16998831927776337,9.682151794433594,-1.0079588890075684,811.967,-0.037284255027770996,0.001065264455974102,0.03621898964047432
817.029,-0.1843535304069519,9.832986831665039,-0.9026140570640564,817.029,-0.029827404767274857,0.004261057823896408,0.03515372797846794
819.5559999999999,-0.07661445438861847,9.792284965515137,-0.9816226959228516,819.5559999999999,-0.011717909015715122,0.0,0.027696875855326653
824.6139999999999,-0.021547814831137657,9.761159896850586,-1.048660397529602,824.6139999999999,-0.00532632227987051,0.0,0.022370552644133568
827.144,-0.13168109953403473,9.6989107131958,-0.9696516990661621,827.144,-0.024501081556081772,-0.002130528911948204,0.012783173471689224
832.202,-0.05267243832349777,9.701305389404297,-1.0319008827209473,832.202,-0.026631610468029976,0.003195793367922306,0.01065264455974102
834.733,-0.10055647045373917,9.792284965515137,-0.9457096457481384,834.733,-0.015978965908288956,-0.003195793367922306,0.014913702383637428
839.792,-0.07182604819536209,9.794678688049316,-0.9457096457481384,839.792,-0.01810949482023716,-0.003195793367922306,0.004261057823896408
915.676,-0.14604631066322327,9.708487510681152,-0.9959878921508789,915.676,-0.04793689772486687,0.01810949482023716,-0.019174760207533836
920.735,-0.15801730751991272,9.737217903137207,-0.8810662031173706,920.735,-0.049002163112163544,0.022370552644133568,-0.019174760207533836
923.265,-0.20350714027881622,9.730035781860352,-0.8882488012313843,923.265,-0.04687163606286049,0.02876213937997818,-0.015978965908288956
930.8539999999999,-0.2082955539226532,9.816226959228516,-0.8906430602073669,930.8539999999999,-0.04793689772486687,0.03302319720387459,-0.020240023732185364
935.9119999999999,-0.20350714027881622,9.612719535827637,-0.7852981686592102,935.9119999999999,-0.04793689772486687,0.041545312851667404,-0.023435818031430244
938.442,-0.06703764945268631,9.775525093078613,-0.9792284965515137,938.442,-0.03515372797846794,0.04261057823896408,-0.02130528911948204
943.5010000000001,-0.26336219906806946,9.742006301879883,-0.9026140570640564,943.5010000000001,-0.055393751710653305,0.04261057823896408,-0.03834952041506767
948.5590000000001,-0.17477671802043915,9.59835433959961,-0.667982280254364,948.5590000000001,-0.05965480953454971,0.041545312851667404,-0.041545312851667404
1024.444,-0.1867477297782898,9.375694274902344,-0.6177040338516235,1024.444,-0.1022653877735138,0.09374327212572098,-0.05752427875995636
1026.9740000000002,0.038307227194309235,9.528923034667969,-0.8236053586006165,1026.9740000000002,-0.044741105288267136,0.08948221057653427,-0.027696875855326653
1032.0320000000002,-0.38307225704193115,10.259154319763184,-0.6033388376235962,1032.0320000000002,-0.08948221057653427,0.0788295641541481,-0.022370552644133568
1034.5629999999999,-0.30885201692581177,10.007762908935547,-0.6655880808830261,1034.5629999999999,-0.09906959533691406,0.08948221057653427,-0.049002163112163544
1039.6209999999999,-0.5578489899635315,9.10993766784668,-0.40940847992897034,1039.6209999999999,-0.04048004746437073,0.07456851005554199,-0.037284255027770996
1044.68,-1.048660397529602,9.394847869873047,-0.11252748221158981,1044.68,-0.029827404767274857,0.07243797928094864,-0.02876213937997818
1047.21,-0.6799532771110535,10.249577522277832,-0.6440402865409851,1047.21,-0.12783172726631165,0.12676647305488586,-0.041545312851667404
1052.268,-0.27054479718208313,9.967061996459961,-0.6440402865409851,1052.268,-0.037284255027770996,0.12463593482971191,0.0
1123.095,0.21787235140800476,10.077195167541504,-0.5602431893348694,1123.095,-0.12676647305488586,0.16937704384326935,-0.03302319720387459
1128.154,0.19871874153614044,10.103530883789062,-1.0414776802062988,1128.154,-0.14594122767448425,0.1533980816602707,-0.09374327212572098
1130.684,0.06464344263076782,9.909601211547852,-1.0749965906143188,1130.684,-0.1342233121395111,0.14168016612529755,-0.08948221057653427
1135.742,0.05746084079146385,9.852140426635742,-0.7398083209991455,1135.742,-0.13209278881549835,0.11930961906909943,-0.0884169489145279
1140.801,0.11013327538967133,9.48343276977539,-0.871489405632019,1140.801,-0.11398329585790634,0.11717908829450607,-0.08628641813993454
1143.3310000000001,-0.0071826050989329815,9.983820915222168,-1.501164436340332,1143.3310000000001,-0.13209278881549835,0.07456851005554199,-0.06178533658385277
1148.3890000000001,0.47165772318840027,11.197681427001953,-1.0749965906143188,1148.3890000000001,-0.2034655064344406,0.058589544147253036,-0.14061491191387177
1150.919,0.19871874153614044,10.60152530670166,-0.9097966551780701,1150.919,-0.1203748807311058,0.03621898964047432,-0.18642127513885498
1158.508,-0.021547814831137657,9.775525093078613,-1.2401964664459229,1158.508,-0.08948221057653427,-0.002130528911948204,-0.18642127513885498
1163.567,0.17717093229293823,9.95748519897461,-1.1204863786697388,1163.567,-0.11930961906909943,-0.034088462591171265,-0.21518340706825256
1168.625,0.05267243832349777,10.002974510192871,-1.0199298858642578,1168.625,-0.1022653877735138,-0.05006742849946022,-0.222640261054039
1171.155,-0.038307227194309235,10.319009780883789,-0.9481038451194763,1171.155,-0.09800432622432709,-0.08309062570333481,-0.25246766209602356
1176.2140000000002,0.011971008032560349,10.180145263671875,-1.0845733880996704,1176.2140000000002,-0.06924218684434891,-0.10759170353412628,-0.2929477095603943
1178.744,-0.040701430290937424,9.998186111450195,-0.933738648891449,1178.744,-0.05965480953454971,-0.12463593482971191,-0.31318774819374084
1183.8029999999999,-0.016759412363171577,9.742006301879883,-0.9983820915222168,1183.8029999999999,-0.06178533658385277,-0.1438107043504715,-0.33662354946136475
1188.8609999999999,-0.07900865375995636,9.821015357971191,-1.0319008827209473,1188.8609999999999,-0.05645901337265968,-0.1576591283082962,-0.3387540876865387
1267.276,-0.5913678407669067,9.622296333312988,-0.768538773059845,1267.276,0.058589544147253036,-0.30786141753196716,-0.46125948429107666
1272.334,-0.7230489253997803,9.48343276977539,-0.7709329724311829,1272.334,0.06178533658385277,-0.30466562509536743,-0.4506068527698517
1274.865,-0.7422025203704834,9.425971984863281,-0.8188169598579407,1274.865,0.055393751710653305,-0.29933929443359375,-0.4410194754600525
1279.923,-0.9002198576927185,9.670180320739746,-0.706289529800415,1279.923,0.04261057823896408,-0.2908172011375427,-0.4218447208404541
1282.453,-0.933738648891449,9.579200744628906,-0.8427590131759644,1282.453,0.03195793181657791,-0.28016453981399536,-0.42077943682670593
1287.512,-1.0773907899856567,9.516951560974121,-0.8355764150619507,1287.512,0.02876213937997818,-0.26631611585617065,-0.41438785195350647
1292.57,-1.1755530834197998,9.528923034667969,-0.8475474119186401,1292.57,0.012783173471689224,-0.25353294610977173,-0.41545313596725464
1295.101,-1.1994950771331787,9.344569206237793,-0.8427590131759644,1295.101,-0.006391586735844612,-0.23116238415241241,-0.4069310128688812
1350.749,-0.44771572947502136,10.170568466186523,-0.7445967197418213,1350.749,-0.022370552644133568,-0.10013485699892044,-0.35047200322151184
1355.808,-0.8236053586006165,9.979032516479492,-0.6344634294509888,1355.808,-0.007456851191818714,-0.11398329585790634,-0.4026699662208557
1360.867,-0.7398083209991455,8.99740982055664,-0.4836287498474121,1360.867,0.01065264455974102,-0.1203748807311058,-0.4271710216999054
1363.397,-2.145204782485962,8.89685344696045,-0.6488286852836609,1363.397,-0.1576591283082962,-0.1299622654914856,-0.49854373931884766
1368.455,-2.166752576828003,9.943120002746582,-0.22505496442317963,1368.455,-0.17896442115306854,-0.11185276508331299,-0.5070658922195435
1370.985,-1.1899182796478271,11.57596492767334,-0.45250412821769714,1370.985,-0.09054747968912125,-0.09693906456232071,-0.4090615510940552
1376.044,-1.05105459690094,9.852140426635742,-0.811634361743927,1376.044,0.08309062570333481,-0.1161138191819191,-0.4229099750518799
1378.574,-1.3527239561080933,9.265560150146484,-0.7709329724311829,1378.574,0.029827404767274857,-0.11930961906909943,-0.4772384762763977
1439.282,-1.3096283674240112,10.335768699645996,-0.5147533416748047,1439.282,-0.1299622654914856,-0.25246766209602356,-0.5475459098815918
1444.34,-1.2306196689605713,9.294290542602539,-0.5937620401382446,1444.34,-0.09054747968912125,-0.27164241671562195,-0.5571333169937134
1446.8700000000001,-1.525106430053711,8.983044624328613,-0.7038952708244324,1446.8700000000001,-0.09906959533691406,-0.2780340015888214,-0.5699164867401123
1451.931,-1.5753847360610962,9.01895809173584,-0.6368576288223267,1451.931,-0.17363810539245605,-0.27696874737739563,-0.5858954191207886
1454.4589999999998,-1.6136919260025024,9.284713745117188,-0.5434837937355042,1454.4589999999998,-0.1896170675754547,-0.28122982382774353,-0.5613943338394165
1459.518,-1.7884687185287476,9.895236015319824,-0.45250412821769714,1459.518,-0.15872439742088318,-0.2929477095603943,-0.521979570388794
1464.576,-1.8100165128707886,9.646238327026367,-0.5578489899635315,1464.576,-0.13848437368869781,-0.29401299357414246,-0.5198490619659424
1467.106,-1.7334020137786865,10.007762908935547,-0.6248866319656372,1467.106,-0.1757686287164688,-0.2886866629123688,-0.5198490619659424
1472.165,-1.8602946996688843,9.425971984863281,-0.7876923680305481,1472.165,-0.14061491191387177,-0.2822950780391693,-0.555002748966217
1474.6950000000002,-1.9273324012756348,9.129091262817383,-0.706289529800415,1474.6950000000002,-0.15020228922367096,-0.2790992856025696,-0.5656554102897644
1479.7530000000002,-1.9273324012756348,9.440337181091309,-0.6871358752250671,1479.7530000000002,-0.2183792144060135,-0.2684466242790222,-0.5528722405433655
1484.8120000000001,-1.8507179021835327,9.526528358459473,-0.6392518281936646,1484.8120000000001,-0.2269013226032257,-0.26631611585617065,-0.5443501472473145
1548.05,-1.644816517829895,9.8784761428833,-0.40701428055763245,1548.05,-0.10546118021011353,-0.16298545897006989,-0.32597091794013977
1550.5800000000002,-1.6711528301239014,9.828198432922363,-0.37828385829925537,1550.5800000000002,-0.07669904083013535,-0.16298545897006989,-0.324905663728714
1555.6380000000001,-1.7262194156646729,9.320627212524414,-0.5315127968788147,1555.6380000000001,-0.0649811327457428,-0.15020228922367096,-0.3440804183483124
1560.697,-1.800439715385437,9.402029991149902,-0.6248866319656372,1560.697,-0.020240023732185364,-0.14594122767448425,-0.333427757024765
1563.2269999999999,-1.6352397203445435,9.430760383605957,-0.5123591423034668,1563.2269999999999,-0.04261057823896408,-0.1395496428012848,-0.3067961633205414
1568.2849999999999,-1.659181833267212,9.44991397857666,-0.3471592366695404,1568.2849999999999,-0.01810949482023716,-0.13635385036468506,-0.2833603322505951
